2.827490568161010742e+00,2.826955080032348633e+00,6.864998936653137207e-01,6.863346099853515625e-01,3.282890915870666504e-01,3.280926942825317383e-01,3.450792431831359863e-01,3.448803424835205078e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.188546657562255859e+00,4.866069853305816650e-01,8.171033859252929688e-02,9.515201300382614136e-02,0.000000000000000000e+00,8.793854713439941406e-01,3.197252154350280762e-01,0.000000000000000000e+00,4.428657703101634979e-03,1.146305259317159653e-02,0.000000000000000000e+00,5.705843679606914520e-03,1.360790338367223740e-02,1.105736824683845043e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,-3.788000000000000256e-01
2.322605371475219727e+00,2.321397066116333008e+00,1.147505760192871094e+00,1.147005200386047363e+00,7.583424448966979980e-01,7.582125663757324219e-01,8.141726255416870117e-01,8.140045404434204102e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.523262143135070801e-01,5.666561722755432129e-01,5.995145440101623535e-01,6.276308894157409668e-01,0.000000000000000000e+00,3.636501729488372803e-02,1.105166077613830566e-01,0.000000000000000000e+00,6.529215723276138306e-02,5.364488810300827026e-02,0.000000000000000000e+00,1.084463484585285187e-02,5.095803365111351013e-02,1.013375520706176758e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,6.732000000000000206e-01
1.640112280845642090e+00,1.638821840286254883e+00,1.510276794433593750e+00,1.509599566459655762e+00,4.237408638000488281e-01,4.235197603702545166e-01,1.317644491791725159e-02,1.315835025161504745e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.658307611942291260e-01,7.349045276641845703e-01,1.550662964582443237e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.426122224756909418e-07,9.487719275057315826e-03,1.744320243597030640e-02,4.385723732411861420e-04,3.231722861528396606e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,-6.298000000000000265e-01
1.214179635047912598e+00,1.213754296302795410e+00,1.269029855728149414e+00,1.268727660179138184e+00,6.759843975305557251e-02,6.752351671457290649e-02,3.045167326927185059e-01,3.043247163295745850e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.115457653999328613e-01,8.936307430267333984e-01,0.000000000000000000e+00,6.402429938316345215e-02,0.000000000000000000e+00,4.497911036014556885e-02,2.425725609064102173e-01,4.574438184499740601e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.882569149136543274e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.333000000000000018e-01
1.434284090995788574e+00,1.433731436729431152e+00,1.268738865852355957e+00,1.268436670303344727e+00,2.189177423715591431e-01,2.187510281801223755e-01,1.377276778221130371e-01,1.376011371612548828e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.481528520584106445e-01,8.932908773422241211e-01,1.569215767085552216e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.584684595465660095e-02,2.458338737487792969e-01,4.565409943461418152e-02,2.752293949015438557e-04,1.761010265909135342e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.333000000000000018e-01
1.625458002090454102e+00,1.624731063842773438e+00,1.281830668449401855e+00,1.281510710716247559e+00,2.244912385940551758e-01,2.243223935365676880e-01,1.037089228630065918e-01,1.036050841212272644e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.728095650672912598e-01,8.935665488243103027e-01,1.799296215176582336e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.592468962073326111e-02,2.484738379716873169e-01,4.570530354976654053e-02,4.250145284458994865e-04,2.043079817667603493e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.333000000000000018e-01
2.411348104476928711e+00,2.410175561904907227e+00,2.451801538467407227e+00,2.450926780700683594e+00,2.985184267163276672e-02,2.981408126652240753e-02,5.955488085746765137e-01,5.951931476593017578e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.023053646087646484e+00,1.365893125534057617e+00,0.000000000000000000e+00,1.596676409244537354e-01,0.000000000000000000e+00,4.479108378291130066e-03,3.917986452579498291e-01,8.336447179317474365e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.620424683205783367e-04,3.213338553905487061e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,-7.872999999999999998e-01
2.433803081512451172e+00,2.432869911193847656e+00,1.938321828842163086e+00,1.937604665756225586e+00,1.036056399345397949e+00,1.035710692405700684e+00,7.927861809730529785e-01,7.921984791755676270e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.286449074745178223e+00,1.052553653717041016e+00,6.061226129531860352e-01,1.015540286898612976e-01,0.000000000000000000e+00,2.739685960114002228e-02,2.751211225986480713e-01,1.881534792482852936e-02,1.632382571697235107e-01,8.581984788179397583e-02,0.000000000000000000e+00,7.143879192881286144e-04,1.090170070528984070e-02,2.164417877793312073e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,6.136000000000000343e-01
1.758349061012268066e+00,1.757254838943481445e+00,1.543476104736328125e+00,1.542616963386535645e+00,1.087651491165161133e+00,1.087323069572448730e+00,1.029572248458862305e+00,1.029209017753601074e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.697178602218627930e-01,5.780050158500671387e-01,6.797736883163452148e-01,6.493346095085144043e-01,0.000000000000000000e+00,6.945719942450523376e-03,4.303563386201858521e-02,4.628550261259078979e-03,6.201890110969543457e-02,6.176370754837989807e-02,0.000000000000000000e+00,1.732666511088609695e-03,4.418191313743591309e-02,1.193420067429542542e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.092999999999999944e-01
8.684584498405456543e-01,8.677327632904052734e-01,1.473840594291687012e+00,1.473202466964721680e+00,6.201003789901733398e-01,6.197446584701538086e-01,1.317644491791725159e-02,1.315835025161504745e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.782716840505599976e-02,7.458754777908325195e-01,1.843894869089126587e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.677920972928404808e-03,1.391812320798635483e-02,2.652490511536598206e-03,4.139884188771247864e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,-4.426999999999999824e-01
