  19833415
                   5.6657859E+00  -8.7075134E+00   7.1592401E+00
                   6.4131310E+00  -6.8929702E+00   5.1212614E+00
                   6.0481039E+00  -7.4122726E+00   2.9045145E+00
                   7.3590484E+00  -9.1930199E+00   8.2986750E+00
                   4.2687512E+00  -7.7589503E+00   8.4139974E+00
                   4.8064954E+00  -1.0448745E+01   6.3779121E+00
                   7.4248184E+00  -4.6460709E+00   5.8101666E+00
                   7.9925904E+00  -2.5723045E+00   4.0864644E+00
                   1.0316866E+01  -2.9274331E+00   2.3999142E+00
                   1.1101072E+01  -1.0664215E+00   1.2692288E+00
                   8.2074768E+00  -8.5219083E-02   5.6371377E+00
                   1.0282935E+01   2.7083553E-02   7.5778050E+00
                   1.0176654E+01  -1.2477029E+00   9.4986151E+00
                   1.2180140E+01   1.6940241E+00   7.2830777E+00
                   7.5920138E+00  -4.3355946E+00   7.7180227E+00
                   6.3501407E+00  -2.2506466E+00   2.8174189E+00
                   6.3829842E+00   2.8012164E-01   6.6122155E+00
                   8.5245105E+00   1.4927021E+00   4.3106672E+00
                   1.1553497E+01  -5.1890496E+00   2.1403320E+00
                   1.3919512E+01  -5.3825821E+00   7.2430174E-01
                   1.3856952E+01  -7.3539310E+00  -1.3932383E+00
                   1.4313062E+01  -9.5523853E+00  -8.3860181E-01
                   1.6069763E+01  -5.9699827E+00   2.6145285E+00
                   1.6484099E+01  -3.7084550E+00   4.3932180E+00
                   1.8535683E+01  -4.2178325E+00   6.3760659E+00
                   1.8933140E+01  -1.9573158E+00   8.1706234E+00
                   1.6829879E+01  -1.6403521E+00   9.9408299E+00
                   1.0907852E+01  -6.7710545E+00   3.0627810E+00
                   1.4421665E+01  -3.5639911E+00  -1.1013323E-01
                   1.7863253E+01  -6.3600240E+00   1.5900268E+00
                   1.5562383E+01  -7.6866664E+00   3.7260578E+00
                   1.4679509E+01  -3.2569975E+00   5.3439561E+00
                   1.7067748E+01  -2.0544421E+00   3.2298119E+00
                   2.0335700E+01  -4.5779198E+00   5.3576680E+00
                   1.8060364E+01  -5.9208781E+00   7.5100470E+00
                   1.9221641E+01  -1.9457186E-01   7.0571968E+00
                   2.0671898E+01  -2.2985266E+00   9.2955319E+00
                   1.7181893E+01  -8.5663169E-02   1.1108705E+01
                   1.5148930E+01  -1.3269448E+00   8.9833359E+00
                   1.6636726E+01  -3.2537132E+00   1.1064799E+01
                   1.3488898E+01  -6.7714136E+00  -3.9052076E+00
                   1.2574089E+01  -4.3584640E+00  -4.9464995E+00
                   1.4415247E+01  -2.1464661E+00  -4.5755690E+00
                   1.6547369E+01  -2.6542921E+00  -3.8454998E+00
                   9.7779582E+00  -4.0163272E+00  -4.1257632E+00
                   8.0171209E+00  -3.5371645E+00  -6.3111254E+00
                   6.1454380E+00  -1.8363809E+00  -6.0841297E+00
                   8.1788853E+00  -4.8010511E+00  -8.2376652E+00
                   1.3682771E+01  -8.2339141E+00  -5.1867158E+00
                   1.2559786E+01  -4.6392149E+00  -7.0300717E+00
                   9.5278737E+00  -2.6132794E+00  -2.6185045E+00
                   9.0899297E+00  -5.8264429E+00  -3.3170965E+00
                   1.3886859E+01   3.3114802E-01  -5.1364567E+00
                   1.1459654E+01   1.3446345E+00  -5.9898267E+00
                   1.1646330E+01   4.1214999E+00  -6.7887877E+00
                   1.3739128E+01   5.1013588E+00  -6.9391872E+00
                   1.5355362E+01   1.5869050E+00  -4.8739038E+00
                   1.0072867E+01   1.1539102E+00  -4.4379459E+00
                   1.0815556E+01   3.0091997E-01  -7.6894878E+00
                   9.5906958E+00   5.5519923E+00  -7.4415879E+00
                   6.9571377E+00   4.7795913E+00  -7.0711921E+00
                   6.3278306E+00   4.5155834E+00  -4.2788518E+00
                   4.6357001E+00   3.0708879E+00  -3.6681055E+00
                   5.0845043E+00   6.5915192E+00  -8.4101934E+00
                   5.3194709E+00   9.3694107E+00  -7.7724203E+00
                   7.0119738E+00   1.0205726E+01  -6.0646674E+00
                   3.9851524E+00   1.0894864E+01  -8.8724279E+00
                   9.9349604E+00   7.3231625E+00  -8.1655797E+00
                   6.7017337E+00   2.8994500E+00  -7.9772231E+00
                   3.1131951E+00   5.9814325E+00  -8.0027533E+00
                   5.3946594E+00   6.4029605E+00  -1.0477648E+01
                   7.7351360E+00   5.7117497E+00  -2.4769564E+00
                   7.6449432E+00   5.0732037E+00   1.9069036E-01
                   5.2626072E+00   5.6711943E+00   1.6390879E+00
                   4.8991902E+00   4.5430827E+00   3.6241071E+00
                   9.1173307E+00   6.9630053E+00  -3.0329951E+00
                   9.1740754E+00   6.1140497E+00   1.1817515E+00
                   8.0850982E+00   3.0340174E+00   3.7571154E-01
                   3.6791453E+00   7.5773477E+00   9.5354440E-01
                   1.5639032E+00   8.3114854E+00   2.5750672E+00
                  -2.4213248E-01   6.1140176E+00   2.9495864E+00
                  -1.1315755E+00   5.0514662E+00   1.1100307E+00
                   1.9407864E-01   1.0726009E+01   1.6503090E+00
                  -1.0932991E+00   1.0491687E+01  -9.3802030E-01
